"","tsunset","ts2","ts2round","ts2rounddate"
"2443","2007-09-10 19:22:32","2007-09-10 21:22:32","2007-09-10 21:00:00","2007-09-10"
"2444","2007-09-11 19:23:11","2007-09-11 21:23:11","2007-09-11 21:00:00","2007-09-11"
"2445","2007-09-12 19:23:49","2007-09-12 21:23:49","2007-09-12 21:00:00","2007-09-12"
"2446","2007-09-13 19:24:28","2007-09-13 21:24:28","2007-09-13 21:00:00","2007-09-13"
"2447","2007-09-14 19:25:07","2007-09-14 21:25:07","2007-09-14 21:00:00","2007-09-14"
"2448","2007-09-15 19:25:46","2007-09-15 21:25:46","2007-09-15 21:00:00","2007-09-15"
"2449","2007-09-16 19:26:25","2007-09-16 21:26:25","2007-09-16 21:00:00","2007-09-16"
"2450","2007-09-17 19:27:04","2007-09-17 21:27:04","2007-09-17 21:00:00","2007-09-17"
"2451","2007-09-18 19:27:43","2007-09-18 21:27:43","2007-09-18 21:00:00","2007-09-18"
"2452","2007-09-19 19:28:23","2007-09-19 21:28:23","2007-09-19 21:00:00","2007-09-19"
"2453","2007-09-20 19:29:02","2007-09-20 21:29:02","2007-09-20 21:00:00","2007-09-20"
"2454","2007-09-21 19:29:42","2007-09-21 21:29:42","2007-09-21 21:00:00","2007-09-21"
"2455","2007-09-22 19:30:22","2007-09-22 21:30:22","2007-09-22 22:00:00","2007-09-22"
"2456","2007-09-23 19:31:02","2007-09-23 21:31:02","2007-09-23 22:00:00","2007-09-23"
"2457","2007-09-24 19:31:42","2007-09-24 21:31:42","2007-09-24 22:00:00","2007-09-24"
"2458","2007-09-25 19:32:22","2007-09-25 21:32:22","2007-09-25 22:00:00","2007-09-25"
"2459","2007-09-26 19:33:03","2007-09-26 21:33:03","2007-09-26 22:00:00","2007-09-26"
"2460","2007-09-27 19:33:43","2007-09-27 21:33:43","2007-09-27 22:00:00","2007-09-27"
"2461","2007-09-28 19:34:24","2007-09-28 21:34:24","2007-09-28 22:00:00","2007-09-28"
"2462","2007-09-29 19:35:06","2007-09-29 21:35:06","2007-09-29 22:00:00","2007-09-29"
"2463","2007-09-30 19:35:47","2007-09-30 21:35:47","2007-09-30 22:00:00","2007-09-30"
"2464","2007-10-01 19:36:29","2007-10-01 21:36:29","2007-10-01 22:00:00","2007-10-01"
"2465","2007-10-02 19:37:11","2007-10-02 21:37:11","2007-10-02 22:00:00","2007-10-02"
"2466","2007-10-03 19:37:53","2007-10-03 21:37:53","2007-10-03 22:00:00","2007-10-03"
"2467","2007-10-04 19:38:36","2007-10-04 21:38:36","2007-10-04 22:00:00","2007-10-04"
"2468","2007-10-05 19:39:19","2007-10-05 21:39:19","2007-10-05 22:00:00","2007-10-05"
"2469","2007-10-06 19:40:02","2007-10-06 21:40:02","2007-10-06 22:00:00","2007-10-06"
"2470","2007-10-07 19:40:45","2007-10-07 21:40:45","2007-10-07 22:00:00","2007-10-07"
"2471","2007-10-08 19:41:29","2007-10-08 21:41:29","2007-10-08 22:00:00","2007-10-08"
"2472","2007-10-09 19:42:13","2007-10-09 21:42:13","2007-10-09 22:00:00","2007-10-09"
"2473","2007-10-10 19:42:58","2007-10-10 21:42:58","2007-10-10 22:00:00","2007-10-10"
"2474","2007-10-11 19:43:43","2007-10-11 21:43:43","2007-10-11 22:00:00","2007-10-11"
"2475","2007-10-12 19:44:28","2007-10-12 21:44:28","2007-10-12 22:00:00","2007-10-12"
"2476","2007-10-13 19:45:14","2007-10-13 21:45:14","2007-10-13 22:00:00","2007-10-13"
"2477","2007-10-14 19:46:00","2007-10-14 21:46:00","2007-10-14 22:00:00","2007-10-14"
"2478","2007-10-15 19:46:47","2007-10-15 21:46:47","2007-10-15 22:00:00","2007-10-15"
"2479","2007-10-16 19:47:34","2007-10-16 21:47:34","2007-10-16 22:00:00","2007-10-16"
"2480","2007-10-17 19:48:21","2007-10-17 21:48:21","2007-10-17 22:00:00","2007-10-17"
"2481","2007-10-18 19:49:09","2007-10-18 21:49:09","2007-10-18 22:00:00","2007-10-18"
"2482","2007-10-19 19:49:57","2007-10-19 21:49:57","2007-10-19 22:00:00","2007-10-19"
"2483","2007-10-20 19:50:45","2007-10-20 21:50:45","2007-10-20 22:00:00","2007-10-20"
"2484","2007-10-21 19:51:34","2007-10-21 21:51:34","2007-10-21 22:00:00","2007-10-21"
"2485","2007-10-22 19:52:23","2007-10-22 21:52:23","2007-10-22 22:00:00","2007-10-22"
"2486","2007-10-23 19:53:13","2007-10-23 21:53:13","2007-10-23 22:00:00","2007-10-23"
"2487","2007-10-24 19:54:03","2007-10-24 21:54:03","2007-10-24 22:00:00","2007-10-24"
"2488","2007-10-25 19:54:54","2007-10-25 21:54:54","2007-10-25 22:00:00","2007-10-25"
"2489","2007-10-26 19:55:45","2007-10-26 21:55:45","2007-10-26 22:00:00","2007-10-26"
"2490","2007-10-27 19:56:36","2007-10-27 21:56:36","2007-10-27 22:00:00","2007-10-27"
"2491","2007-10-28 19:57:28","2007-10-28 21:57:28","2007-10-28 22:00:00","2007-10-28"
"2492","2007-10-29 19:58:20","2007-10-29 21:58:20","2007-10-29 22:00:00","2007-10-29"
"2493","2007-10-30 19:59:12","2007-10-30 21:59:12","2007-10-30 22:00:00","2007-10-30"
"2494","2007-10-31 20:00:05","2007-10-31 22:00:05","2007-10-31 22:00:00","2007-10-31"
"2495","2007-11-01 20:00:58","2007-11-01 22:00:58","2007-11-01 22:00:00","2007-11-01"
"2496","2007-11-02 20:01:51","2007-11-02 22:01:51","2007-11-02 22:00:00","2007-11-02"
"2497","2007-11-03 20:02:45","2007-11-03 22:02:45","2007-11-03 22:00:00","2007-11-03"
"2498","2007-11-04 20:03:39","2007-11-04 22:03:39","2007-11-04 22:00:00","2007-11-04"
"2499","2007-11-05 20:04:34","2007-11-05 22:04:34","2007-11-05 22:00:00","2007-11-05"
"2500","2007-11-06 20:05:28","2007-11-06 22:05:28","2007-11-06 22:00:00","2007-11-06"
"2501","2007-11-07 20:06:23","2007-11-07 22:06:23","2007-11-07 22:00:00","2007-11-07"
"2502","2007-11-08 20:07:19","2007-11-08 22:07:19","2007-11-08 22:00:00","2007-11-08"
"2503","2007-11-09 20:08:14","2007-11-09 22:08:14","2007-11-09 22:00:00","2007-11-09"
"2504","2007-11-10 20:09:10","2007-11-10 22:09:10","2007-11-10 22:00:00","2007-11-10"
"2505","2007-11-11 20:10:05","2007-11-11 22:10:05","2007-11-11 22:00:00","2007-11-11"
"2506","2007-11-12 20:11:01","2007-11-12 22:11:01","2007-11-12 22:00:00","2007-11-12"
"2507","2007-11-13 20:11:57","2007-11-13 22:11:57","2007-11-13 22:00:00","2007-11-13"
"2508","2007-11-14 20:12:53","2007-11-14 22:12:53","2007-11-14 22:00:00","2007-11-14"
"2509","2007-11-15 20:13:49","2007-11-15 22:13:49","2007-11-15 22:00:00","2007-11-15"
"2510","2007-11-16 20:14:46","2007-11-16 22:14:46","2007-11-16 22:00:00","2007-11-16"
"2511","2007-11-17 20:15:42","2007-11-17 22:15:42","2007-11-17 22:00:00","2007-11-17"
"2512","2007-11-18 20:16:38","2007-11-18 22:16:38","2007-11-18 22:00:00","2007-11-18"
"2513","2007-11-19 20:17:34","2007-11-19 22:17:34","2007-11-19 22:00:00","2007-11-19"
"2514","2007-11-20 20:18:30","2007-11-20 22:18:30","2007-11-20 22:00:00","2007-11-20"
"2515","2007-11-21 20:19:26","2007-11-21 22:19:26","2007-11-21 22:00:00","2007-11-21"
"2516","2007-11-22 20:20:21","2007-11-22 22:20:21","2007-11-22 22:00:00","2007-11-22"
"2517","2007-11-23 20:21:17","2007-11-23 22:21:17","2007-11-23 22:00:00","2007-11-23"
"2518","2007-11-24 20:22:12","2007-11-24 22:22:12","2007-11-24 22:00:00","2007-11-24"
"2519","2007-11-25 20:23:06","2007-11-25 22:23:06","2007-11-25 22:00:00","2007-11-25"
"2520","2007-11-26 20:24:01","2007-11-26 22:24:01","2007-11-26 22:00:00","2007-11-26"
"2521","2007-11-27 20:24:55","2007-11-27 22:24:55","2007-11-27 22:00:00","2007-11-27"
"2522","2007-11-28 20:25:48","2007-11-28 22:25:48","2007-11-28 22:00:00","2007-11-28"
"2523","2007-11-29 20:26:42","2007-11-29 22:26:42","2007-11-29 22:00:00","2007-11-29"
"2524","2007-11-30 20:27:34","2007-11-30 22:27:34","2007-11-30 22:00:00","2007-11-30"
"2525","2007-12-01 20:28:26","2007-12-01 22:28:26","2007-12-01 22:00:00","2007-12-01"
"2526","2007-12-02 20:29:18","2007-12-02 22:29:18","2007-12-02 22:00:00","2007-12-02"
"2527","2007-12-03 20:30:08","2007-12-03 22:30:08","2007-12-03 23:00:00","2007-12-03"
"2528","2007-12-04 20:30:58","2007-12-04 22:30:58","2007-12-04 23:00:00","2007-12-04"
"2529","2007-12-05 20:31:47","2007-12-05 22:31:47","2007-12-05 23:00:00","2007-12-05"
"2530","2007-12-06 20:32:36","2007-12-06 22:32:36","2007-12-06 23:00:00","2007-12-06"
"2531","2007-12-07 20:33:23","2007-12-07 22:33:23","2007-12-07 23:00:00","2007-12-07"
"2532","2007-12-08 20:34:10","2007-12-08 22:34:10","2007-12-08 23:00:00","2007-12-08"
"2533","2007-12-09 20:34:56","2007-12-09 22:34:56","2007-12-09 23:00:00","2007-12-09"
"2534","2007-12-10 20:35:40","2007-12-10 22:35:40","2007-12-10 23:00:00","2007-12-10"
"2535","2007-12-11 20:36:24","2007-12-11 22:36:24","2007-12-11 23:00:00","2007-12-11"
"2536","2007-12-12 20:37:07","2007-12-12 22:37:07","2007-12-12 23:00:00","2007-12-12"
"2537","2007-12-13 20:37:48","2007-12-13 22:37:48","2007-12-13 23:00:00","2007-12-13"
"2538","2007-12-14 20:38:28","2007-12-14 22:38:28","2007-12-14 23:00:00","2007-12-14"
"2539","2007-12-15 20:39:07","2007-12-15 22:39:07","2007-12-15 23:00:00","2007-12-15"
"2540","2007-12-16 20:39:45","2007-12-16 22:39:45","2007-12-16 23:00:00","2007-12-16"
"2541","2007-12-17 20:40:21","2007-12-17 22:40:21","2007-12-17 23:00:00","2007-12-17"
"2542","2007-12-18 20:40:56","2007-12-18 22:40:56","2007-12-18 23:00:00","2007-12-18"
"2543","2007-12-19 20:41:30","2007-12-19 22:41:30","2007-12-19 23:00:00","2007-12-19"
"2544","2007-12-20 20:42:02","2007-12-20 22:42:02","2007-12-20 23:00:00","2007-12-20"
"2545","2007-12-21 20:42:33","2007-12-21 22:42:33","2007-12-21 23:00:00","2007-12-21"
"2546","2007-12-22 20:43:02","2007-12-22 22:43:02","2007-12-22 23:00:00","2007-12-22"
"2547","2007-12-23 20:43:29","2007-12-23 22:43:29","2007-12-23 23:00:00","2007-12-23"
"2548","2007-12-24 20:43:55","2007-12-24 22:43:55","2007-12-24 23:00:00","2007-12-24"
"2549","2007-12-25 20:44:20","2007-12-25 22:44:20","2007-12-25 23:00:00","2007-12-25"
"2550","2007-12-26 20:44:43","2007-12-26 22:44:43","2007-12-26 23:00:00","2007-12-26"
"2551","2007-12-27 20:45:04","2007-12-27 22:45:04","2007-12-27 23:00:00","2007-12-27"
"2552","2007-12-28 20:45:23","2007-12-28 22:45:23","2007-12-28 23:00:00","2007-12-28"
"2553","2007-12-29 20:45:41","2007-12-29 22:45:41","2007-12-29 23:00:00","2007-12-29"
"2554","2007-12-30 21:45:57","2007-12-30 23:45:57","2007-12-31","2007-12-31"
"2555","2007-12-31 21:46:11","2007-12-31 23:46:11","2008-01-01","2008-01-01"
"2556","2008-01-01 21:46:24","2008-01-01 23:46:24","2008-01-02","2008-01-02"
"2557","2008-01-02 21:46:35","2008-01-02 23:46:35","2008-01-03","2008-01-03"
"2558","2008-01-03 21:46:43","2008-01-03 23:46:43","2008-01-04","2008-01-04"
"2559","2008-01-04 21:46:50","2008-01-04 23:46:50","2008-01-05","2008-01-05"
"2560","2008-01-05 21:46:56","2008-01-05 23:46:56","2008-01-06","2008-01-06"
"2561","2008-01-06 21:46:59","2008-01-06 23:46:59","2008-01-07","2008-01-07"
"2562","2008-01-07 21:47:01","2008-01-07 23:47:01","2008-01-08","2008-01-08"
"2563","2008-01-08 21:47:00","2008-01-08 23:47:00","2008-01-09","2008-01-09"
"2564","2008-01-09 21:46:58","2008-01-09 23:46:58","2008-01-10","2008-01-10"
"2565","2008-01-10 21:46:54","2008-01-10 23:46:54","2008-01-11","2008-01-11"
"2566","2008-01-11 21:46:48","2008-01-11 23:46:48","2008-01-12","2008-01-12"
"2567","2008-01-12 21:46:40","2008-01-12 23:46:40","2008-01-13","2008-01-13"
"2568","2008-01-13 21:46:31","2008-01-13 23:46:31","2008-01-14","2008-01-14"
"2569","2008-01-14 21:46:20","2008-01-14 23:46:20","2008-01-15","2008-01-15"
"2570","2008-01-15 21:46:06","2008-01-15 23:46:06","2008-01-16","2008-01-16"
"2571","2008-01-16 21:45:51","2008-01-16 23:45:51","2008-01-17","2008-01-17"
"2572","2008-01-17 21:45:34","2008-01-17 23:45:34","2008-01-18","2008-01-18"
"2573","2008-01-18 21:45:16","2008-01-18 23:45:16","2008-01-19","2008-01-19"
"2574","2008-01-19 21:44:55","2008-01-19 23:44:55","2008-01-20","2008-01-20"
"2575","2008-01-20 21:44:33","2008-01-20 23:44:33","2008-01-21","2008-01-21"
"2576","2008-01-21 21:44:09","2008-01-21 23:44:09","2008-01-22","2008-01-22"
"2577","2008-01-22 21:43:43","2008-01-22 23:43:43","2008-01-23","2008-01-23"
"2578","2008-01-23 21:43:16","2008-01-23 23:43:16","2008-01-24","2008-01-24"
"2579","2008-01-24 21:42:46","2008-01-24 23:42:46","2008-01-25","2008-01-25"
"2580","2008-01-25 21:42:15","2008-01-25 23:42:15","2008-01-26","2008-01-26"
"2581","2008-01-26 21:41:43","2008-01-26 23:41:43","2008-01-27","2008-01-27"
"2582","2008-01-27 21:41:09","2008-01-27 23:41:09","2008-01-28","2008-01-28"
"2583","2008-01-28 21:40:33","2008-01-28 23:40:33","2008-01-29","2008-01-29"
"2584","2008-01-29 21:39:55","2008-01-29 23:39:55","2008-01-30","2008-01-30"
"2585","2008-01-30 21:39:16","2008-01-30 23:39:16","2008-01-31","2008-01-31"
"2586","2008-01-31 21:38:36","2008-01-31 23:38:36","2008-02-01","2008-02-01"
"2587","2008-02-01 21:37:54","2008-02-01 23:37:54","2008-02-02","2008-02-02"
"2588","2008-02-02 21:37:10","2008-02-02 23:37:10","2008-02-03","2008-02-03"
"2589","2008-02-03 21:36:25","2008-02-03 23:36:25","2008-02-04","2008-02-04"
"2590","2008-02-04 21:35:39","2008-02-04 23:35:39","2008-02-05","2008-02-05"
"2591","2008-02-05 21:34:51","2008-02-05 23:34:51","2008-02-06","2008-02-06"
"2592","2008-02-06 21:34:02","2008-02-06 23:34:02","2008-02-07","2008-02-07"
"2593","2008-02-07 21:33:11","2008-02-07 23:33:11","2008-02-08","2008-02-08"
"2594","2008-02-08 21:32:19","2008-02-08 23:32:19","2008-02-09","2008-02-09"
"2595","2008-02-09 21:31:26","2008-02-09 23:31:26","2008-02-10","2008-02-10"
"2596","2008-02-10 21:30:31","2008-02-10 23:30:31","2008-02-11","2008-02-11"
"2597","2008-02-11 21:29:36","2008-02-11 23:29:36","2008-02-11 23:00:00","2008-02-11"
"2598","2008-02-12 21:28:39","2008-02-12 23:28:39","2008-02-12 23:00:00","2008-02-12"
"2599","2008-02-13 21:27:41","2008-02-13 23:27:41","2008-02-13 23:00:00","2008-02-13"
"2600","2008-02-14 21:26:41","2008-02-14 23:26:41","2008-02-14 23:00:00","2008-02-14"
"2601","2008-02-15 21:25:41","2008-02-15 23:25:41","2008-02-15 23:00:00","2008-02-15"
"2602","2008-02-16 21:24:40","2008-02-16 23:24:40","2008-02-16 23:00:00","2008-02-16"
"2603","2008-02-17 21:23:37","2008-02-17 23:23:37","2008-02-17 23:00:00","2008-02-17"
"2604","2008-02-18 21:22:34","2008-02-18 23:22:34","2008-02-18 23:00:00","2008-02-18"
"2605","2008-02-19 21:21:29","2008-02-19 23:21:29","2008-02-19 23:00:00","2008-02-19"
"2606","2008-02-20 21:20:24","2008-02-20 23:20:24","2008-02-20 23:00:00","2008-02-20"
"2607","2008-02-21 21:19:17","2008-02-21 23:19:17","2008-02-21 23:00:00","2008-02-21"
"2608","2008-02-22 21:18:10","2008-02-22 23:18:10","2008-02-22 23:00:00","2008-02-22"
"2609","2008-02-23 21:17:02","2008-02-23 23:17:02","2008-02-23 23:00:00","2008-02-23"
"2610","2008-02-24 21:15:53","2008-02-24 23:15:53","2008-02-24 23:00:00","2008-02-24"
"2611","2008-02-25 21:14:43","2008-02-25 23:14:43","2008-02-25 23:00:00","2008-02-25"
"2612","2008-02-26 21:13:33","2008-02-26 23:13:33","2008-02-26 23:00:00","2008-02-26"
"2613","2008-02-27 21:12:22","2008-02-27 23:12:22","2008-02-27 23:00:00","2008-02-27"
"2614","2008-02-28 21:11:10","2008-02-28 23:11:10","2008-02-28 23:00:00","2008-02-28"
"2615","2008-02-29 21:09:57","2008-02-29 23:09:57","2008-02-29 23:00:00","2008-02-29"
"2616","2008-03-01 21:08:44","2008-03-01 23:08:44","2008-03-01 23:00:00","2008-03-01"
"2617","2008-03-02 21:07:30","2008-03-02 23:07:30","2008-03-02 23:00:00","2008-03-02"
"2618","2008-03-03 21:06:15","2008-03-03 23:06:15","2008-03-03 23:00:00","2008-03-03"
"2619","2008-03-04 21:05:00","2008-03-04 23:05:00","2008-03-04 23:00:00","2008-03-04"
"2620","2008-03-05 21:03:45","2008-03-05 23:03:45","2008-03-05 23:00:00","2008-03-05"
"2621","2008-03-06 21:02:29","2008-03-06 23:02:29","2008-03-06 23:00:00","2008-03-06"
"2622","2008-03-07 21:01:13","2008-03-07 23:01:13","2008-03-07 23:00:00","2008-03-07"
"2623","2008-03-08 20:59:56","2008-03-08 22:59:56","2008-03-08 23:00:00","2008-03-08"
"2624","2008-03-09 20:58:38","2008-03-09 22:58:38","2008-03-09 23:00:00","2008-03-09"
"2625","2008-03-10 20:57:21","2008-03-10 22:57:21","2008-03-10 23:00:00","2008-03-10"
"2626","2008-03-11 20:56:03","2008-03-11 22:56:03","2008-03-11 23:00:00","2008-03-11"
"2627","2008-03-12 20:54:44","2008-03-12 22:54:44","2008-03-12 23:00:00","2008-03-12"
"2628","2008-03-13 20:53:26","2008-03-13 22:53:26","2008-03-13 23:00:00","2008-03-13"
"2629","2008-03-14 20:52:07","2008-03-14 22:52:07","2008-03-14 23:00:00","2008-03-14"
"2630","2008-03-15 20:50:48","2008-03-15 22:50:48","2008-03-15 23:00:00","2008-03-15"
"2631","2008-03-16 19:49:29","2008-03-16 21:49:29","2008-03-16 22:00:00","2008-03-16"
"2632","2008-03-17 19:48:09","2008-03-17 21:48:09","2008-03-17 22:00:00","2008-03-17"
"2633","2008-03-18 19:46:50","2008-03-18 21:46:50","2008-03-18 22:00:00","2008-03-18"
"2634","2008-03-19 19:45:30","2008-03-19 21:45:30","2008-03-19 22:00:00","2008-03-19"
"2635","2008-03-20 19:44:10","2008-03-20 21:44:10","2008-03-20 22:00:00","2008-03-20"
"2636","2008-03-21 19:42:51","2008-03-21 21:42:51","2008-03-21 22:00:00","2008-03-21"
"2637","2008-03-22 19:41:31","2008-03-22 21:41:31","2008-03-22 22:00:00","2008-03-22"
"2638","2008-03-23 19:40:11","2008-03-23 21:40:11","2008-03-23 22:00:00","2008-03-23"
"2639","2008-03-24 19:38:51","2008-03-24 21:38:51","2008-03-24 22:00:00","2008-03-24"
"2640","2008-03-25 19:37:32","2008-03-25 21:37:32","2008-03-25 22:00:00","2008-03-25"
"2641","2008-03-26 19:36:12","2008-03-26 21:36:12","2008-03-26 22:00:00","2008-03-26"
"2642","2008-03-27 19:34:53","2008-03-27 21:34:53","2008-03-27 22:00:00","2008-03-27"
"2643","2008-03-28 19:33:34","2008-03-28 21:33:34","2008-03-28 22:00:00","2008-03-28"
"2644","2008-03-29 19:32:14","2008-03-29 21:32:14","2008-03-29 22:00:00","2008-03-29"
"2645","2008-03-30 19:30:56","2008-03-30 21:30:56","2008-03-30 22:00:00","2008-03-30"
"2646","2008-03-31 19:29:37","2008-03-31 21:29:37","2008-03-31 21:00:00","2008-03-31"
"2647","2008-04-01 19:28:19","2008-04-01 21:28:19","2008-04-01 21:00:00","2008-04-01"
"2648","2008-04-02 19:27:01","2008-04-02 21:27:01","2008-04-02 21:00:00","2008-04-02"
"2649","2008-04-03 19:25:43","2008-04-03 21:25:43","2008-04-03 21:00:00","2008-04-03"
"2650","2008-04-04 19:24:26","2008-04-04 21:24:26","2008-04-04 21:00:00","2008-04-04"
"2651","2008-04-05 19:23:09","2008-04-05 21:23:09","2008-04-05 21:00:00","2008-04-05"
"2652","2008-04-06 19:21:52","2008-04-06 21:21:52","2008-04-06 21:00:00","2008-04-06"
"2653","2008-04-07 19:20:36","2008-04-07 21:20:36","2008-04-07 21:00:00","2008-04-07"
"2654","2008-04-08 19:19:20","2008-04-08 21:19:20","2008-04-08 21:00:00","2008-04-08"
"2655","2008-04-09 19:18:05","2008-04-09 21:18:05","2008-04-09 21:00:00","2008-04-09"
"2656","2008-04-10 19:16:50","2008-04-10 21:16:50","2008-04-10 21:00:00","2008-04-10"
"2657","2008-04-11 19:15:36","2008-04-11 21:15:36","2008-04-11 21:00:00","2008-04-11"
"2658","2008-04-12 19:14:23","2008-04-12 21:14:23","2008-04-12 21:00:00","2008-04-12"
"2659","2008-04-13 19:13:10","2008-04-13 21:13:10","2008-04-13 21:00:00","2008-04-13"
"2660","2008-04-14 19:11:58","2008-04-14 21:11:58","2008-04-14 21:00:00","2008-04-14"
"2661","2008-04-15 19:10:46","2008-04-15 21:10:46","2008-04-15 21:00:00","2008-04-15"
"2662","2008-04-16 19:09:35","2008-04-16 21:09:35","2008-04-16 21:00:00","2008-04-16"
"2663","2008-04-17 19:08:25","2008-04-17 21:08:25","2008-04-17 21:00:00","2008-04-17"
"2664","2008-04-18 19:07:15","2008-04-18 21:07:15","2008-04-18 21:00:00","2008-04-18"
"2665","2008-04-19 19:06:06","2008-04-19 21:06:06","2008-04-19 21:00:00","2008-04-19"
"2666","2008-04-20 19:04:59","2008-04-20 21:04:59","2008-04-20 21:00:00","2008-04-20"
"2667","2008-04-21 19:03:51","2008-04-21 21:03:51","2008-04-21 21:00:00","2008-04-21"
"2668","2008-04-22 19:02:45","2008-04-22 21:02:45","2008-04-22 21:00:00","2008-04-22"
"2669","2008-04-23 19:01:40","2008-04-23 21:01:40","2008-04-23 21:00:00","2008-04-23"
"2670","2008-04-24 19:00:35","2008-04-24 21:00:35","2008-04-24 21:00:00","2008-04-24"
"2671","2008-04-25 18:59:32","2008-04-25 20:59:32","2008-04-25 21:00:00","2008-04-25"
"2672","2008-04-26 18:58:29","2008-04-26 20:58:29","2008-04-26 21:00:00","2008-04-26"
"2673","2008-04-27 18:57:28","2008-04-27 20:57:28","2008-04-27 21:00:00","2008-04-27"
"2674","2008-04-28 18:56:27","2008-04-28 20:56:27","2008-04-28 21:00:00","2008-04-28"
"2675","2008-04-29 18:55:27","2008-04-29 20:55:27","2008-04-29 21:00:00","2008-04-29"
"2676","2008-04-30 18:54:29","2008-04-30 20:54:29","2008-04-30 21:00:00","2008-04-30"
"2677","2008-05-01 18:53:31","2008-05-01 20:53:31","2008-05-01 21:00:00","2008-05-01"
"2678","2008-05-02 18:52:35","2008-05-02 20:52:35","2008-05-02 21:00:00","2008-05-02"
"2679","2008-05-03 18:51:40","2008-05-03 20:51:40","2008-05-03 21:00:00","2008-05-03"
"2680","2008-05-04 18:50:46","2008-05-04 20:50:46","2008-05-04 21:00:00","2008-05-04"
"2681","2008-05-05 18:49:53","2008-05-05 20:49:53","2008-05-05 21:00:00","2008-05-05"
"2682","2008-05-06 18:49:01","2008-05-06 20:49:01","2008-05-06 21:00:00","2008-05-06"
"2683","2008-05-07 18:48:11","2008-05-07 20:48:11","2008-05-07 21:00:00","2008-05-07"
"2684","2008-05-08 18:47:21","2008-05-08 20:47:21","2008-05-08 21:00:00","2008-05-08"
"2685","2008-05-09 18:46:33","2008-05-09 20:46:33","2008-05-09 21:00:00","2008-05-09"
"2686","2008-05-10 18:45:47","2008-05-10 20:45:47","2008-05-10 21:00:00","2008-05-10"
"2687","2008-05-11 18:45:01","2008-05-11 20:45:01","2008-05-11 21:00:00","2008-05-11"
"2688","2008-05-12 18:44:17","2008-05-12 20:44:17","2008-05-12 21:00:00","2008-05-12"
"2689","2008-05-13 18:43:34","2008-05-13 20:43:34","2008-05-13 21:00:00","2008-05-13"
"2690","2008-05-14 18:42:53","2008-05-14 20:42:53","2008-05-14 21:00:00","2008-05-14"
"2691","2008-05-15 18:42:13","2008-05-15 20:42:13","2008-05-15 21:00:00","2008-05-15"
"2692","2008-05-16 18:41:34","2008-05-16 20:41:34","2008-05-16 21:00:00","2008-05-16"
"2693","2008-05-17 18:40:57","2008-05-17 20:40:57","2008-05-17 21:00:00","2008-05-17"
"2694","2008-05-18 18:40:21","2008-05-18 20:40:21","2008-05-18 21:00:00","2008-05-18"
"2695","2008-05-19 18:39:47","2008-05-19 20:39:47","2008-05-19 21:00:00","2008-05-19"
"2696","2008-05-20 18:39:14","2008-05-20 20:39:14","2008-05-20 21:00:00","2008-05-20"
